35	1978	11	1	19	48	38	6.6	9.6	18	72.16	39.34	15	103	58	163	202	75	33
36	1978	11	2	6	24	15	5.5	2.4	17	71.73	39.17	15	199	31	23	89	79	119
37	1978	11	2	11	15	43	5.3	1.2	17	72.72	39.9	15	79	52	140	197	60	46
38	1978	11	8	0	57	48	5.2	9	16	72.2	39.39	10	282	43	128	55	57	60
39	1978	12	10	1	30	17	5.1	5.4	16	66.05	28.59	33	270	78	-176	179	86	-12
40	1979	1	1	18	51	15	5.3	1.1	17	93.59	20.51	95	93	32	62	305	62	106
41	1979	2	7	4	18	51	5.1	5.1	16	71.79	36.69	41.6	30	41	54	254	58	117
42	1979	3	29	2	1	35	5.6	3	17	83.69	41.93	15	279	29	107	80	63	81
43	1979	3	29	7	7	25	5.8	5.7	17	97.75	32.61	12	358	75	-174	266	84	-15
44	1979	4	6	18	30	11	5.3	1.2	17	77.74	41.92	19	121	19	120	270	74	80
45	1979	4	17	17	2	6	5.2	7.8	16	74.29	39.28	97.3	235	74	15	141	76	164
46	1979	5	20	22	59	14	5.8	5.4	17	80.32	29.58	15	274	7	79	105	83	91
47	1979	5	29	0	39	55	5.3	1.3	17	95.05	24.92	8.5	109	30	134	241	69	68
48	1979	6	19	16	29	12	5	3.8	16	87.57	26.29	24	179	34	-82	350	57	-95
49	1979	6	20	11	56	22	5.4	1.6	17	70.53	36.24	13.9	283	20	72	122	71	96
50	1979	6	26	3	4	56	5.4	1.3	17	72.19	35.11	63.9	276	33	-92	99	57	-88
51	1979	7	13	23	20	15	5	3.9	16	95.59	25.13	17.1	44	28	99	215	62	85
52	1979	8	14	14	24	34	5.2	6.9	16	70.97	36.35	76.4	219	36	113	11	57	74
53	1979	8	20	3	51	2	5.7	4.9	17	70.71	37.93	38.6	269	11	91	88	79	90
54	1979	9	24	8	46	41	5.2	7.3	16	69.76	36.29	24.6	211	31	10	112	85	120
55	1979	9	28	7	46	50	5.1	5.1	16	90.45	37.81	15	129	23	42	359	75	107
56	1979	11	25	2	40	49	5.2	0.9	17	96.32	25.21	10	357	79	-175	266	85	-11
57	1979	12	2	1	37	15	5.5	1.9	17	90.09	38.55	12	255	67	20	157	72	155
58	1979	12	21	6	32	0	5.3	1.1	17	97.78	26.61	10	119	42	72	323	51	106
59	1980	2	13	22	9	39	6	1.2	18	76.76	35.9	80	281	20	66	126	72	98
60	1980	2	22	3	2	57	6.3	4	18	89.16	30.69	10	7	39	-84	180	51	-95
61	1980	3	6	21	0	19	5.4	1.4	17	91.93	36.37	10	285	59	29	180	66	145
62	1980	3	20	23	16	0	5.6	3.3	17	70.33	36.13	52.3	80	39	99	249	52	83
63	1980	4	14	10	17	18	5.5	2.2	17	69.12	36.19	17	186	53	40	69	59	135
64	1980	6	1	6	19	2	5.4	1.6	17	95.9	38.98	15	334	34	93	151	56	88
65	1980	6	22	14	38	58	5.1	5.3	16	81.59	30.1	15	28	36	-51	162	63	-115
66	1980	6	24	7	35	57	5.7	5.1	17	88.77	33.09	15	156	73	-165	62	75	-17
67	1980	7	5	20	25	30	5.4	1.7	17	77.4	41.94	15	48	51	51	280	53	128
68	1980	7	12	20	39	41	5.2	8.9	16	94.08	37.03	15	161	9	106	324	82	88
69	1980	7	29	12	23	15	5.5	2.2	17	81.11	28.96	10	278	25	89	98	65	90
70	1980	7	29	14	58	40	6.4	4.2	18	81.092	29.598	16	266	26	75	102	65	97
71	1980	7	29	14	58	51	6.5	8.3	18	80.95	29.42	22.3	290	21	91	108	69	89
72	1980	7	31	19	3	8	5.2	7.1	16	74.31	39.41	10	261	37	82	91	53	96
73	1980	8	23	21	36	55	5.5	2.3	17	75.37	32.59	15	293	10	63	140	81	95
74	1980	8	23	21	50	5	5.5	2.6	17	75.4	32.49	15	298	12	82	126	78	92
75	1980	9	19	9	30	33	5.4	1.5	17	70.64	36.28	6.7	208	19	26	94	82	107
76	1980	10	7	9	32	16	5.8	5.7	17	82.06	35.76	15	192	39	-53	328	60	-116
77	1980	11	6	1	34	30	5.7	3.9	17	86.22	43.89	20	82	18	66	287	74	97
78	1980	11	19	19	0	55	6.2	3	18	89.05	27.42	44.1	209	51	-2	301	89	-141
79	1980	11	20	18	14	15	5.2	7.8	16	94.49	22.69	20	208	19	131	345	76	78
80	1980	12	6	2	45	32	5.2	7.8	16	78.56	40.37	15	256	20	126	38	74	78
81	1981	1	10	13	14	55	5.4	1.5	17	71.36	36.35	41.5	289	25	139	57	74	71
82	1981	2	9	23	13	15	5.3	1.2	17	86.98	36.53	10	222	30	-53	1	67	-109
83	1981	3	3	5	52	39	5.4	1.4	17	72.5	39.14	15	93	44	-177	1	88	-46
84	1981	4	25	11	32	27	5.7	3.9	17	95.52	24.99	52.9	135	44	80	329	47	99
85	1981	4	28	17	54	19	5.4	1.9	17	70.53	36.47	88.3	94	16	108	255	74	85
86	1981	5	1	4	8	13	4.9	3.3	16	94.64	23.32	99.1	247	22	21	137	82	111
87	1981	5	2	16	5	2	6.5	6.1	18	70.99	36.8	28.1	277	41	110	72	52	73
88	1981	6	9	22	8	27	6	1.4	18	91.28	34.21	10	76	81	-3	166	87	-171
89	1981	6	13	7	29	17	5.6	3	17	67.74	36.19	15	107	34	157	216	77	59
90	1981	6	30	21	55	57	4.9	2.8	16	95.45	23	10	7	40	142	128	67	57
91	1981	7	8	3	59	1	5.4	1.4	17	70.24	36.13	33.5	304	22	129	83	73	76
92	1981	8	14	6	9	39	5.2	0.9	17	98.51	25.61	10	153	46	-141	33	63	-52
93	1981	8	16	18	55	45	5.1	4.9	16	97.02	25.53	37	298	66	-7	30	83	-156
94	1981	9	12	7	15	58	6.1	2	18	73.48	35.22	10	107	36	79	300	54	98
95	1981	11	1	9	22	39	5.2	8.6	16	70.47	36.15	11.7	328	30	118	116	64	75
96	1981	11	23	21	30	30	5.7	4.2	17	70.28	35.91	13.7	325	7	95	139	83	89
97	1981	12	5	10	12	10	5.4	1.4	17	69.47	29.48	15	127	69	-170	33	81	-21
98	1982	1	22	4	30	4	5.5	2.5	17	89.79	30.87	10	139	36	-132	7	64	-64
99	1982	1	23	17	37	30	6.2	2.9	18	82.246	31.696	17	212	52	-49	338	53	-130
100	1982	1	23	17	37	36	6.3	3.5	18	82.24	31.71	10	17	38	-58	160	59	-112
101	1982	2	22	17	59	57	5.2	8.7	16	73.4	35.15	15	123	43	76	322	48	103
102	1982	3	7	12	24	7	5.6	3.3	17	72.59	37.8	46.1	351	64	-23	92	70	-152
103	1982	5	6	15	42	27	5.7	4.8	17	71.42	40.26	15	112	38	126	249	60	65
104	1982	7	1	10	43	27	5.2	7.2	16	70	36.13	81.9	285	40	55	147	58	116
105	1982	7	2	7	3	51	5.3	1.3	17	70.86	36.01	34.6	105	30	17	0	81	119
106	1982	9	29	4	24	18	5.5	2	17	73.11	37.34	10	180	46	-69	331	48	-111
107	1982	10	31	18	40	57	5.4	1.4	17	82.36	36.07	10	215	45	-15	315	80	-134
108	1982	11	20	7	58	47	5.7	5.1	17	70.35	34.46	10	259	28	109	57	63	80
109	1982	12	16	0	40	48	6.4	5.2	18	69.011	36.148	13	231	45	103	32	46	77
110	1982	12	16	0	40	54	6.4	5.3	18	68.71	36.2	12	218	43	113	9	51	70
111	1982	12	31	19	46	49	5.3	1	17	77.01	42.75	15	274	26	124	57	69	75
112	1983	1	25	20	6	37	5.3	1.2	17	70.26	36.16	84.3	62	25	77	256	66	96
113	1983	2	13	1	40	10	6.2	2.6	18	75.135	39.945	21	234	83	-1	324	89	-173
114	1983	2	13	1	40	17	6.2	2.7	18	75.11	39.94	15	230	60	-7	323	84	-149
115	1983	2	26	20	7	51	5.3	1	17	70.16	38.93	10	216	44	86	42	46	94
116	1983	2	27	20	33	6	5.2	8.6	16	78.15	32.29	10	192	71	-7	284	83	-160
117	1983	3	3	3	32	19	5.3	1.2	17	86.91	43.97	65.6	148	38	128	283	61	64
118	1983	3	23	12	11	25	5	4.5	16	70.63	36.99	65.8	54	29	26	301	78	116
119	1983	4	5	6	50	35	5.8	6.4	17	75.3	40.27	15	220	48	-13	319	80	-138
120	1983	4	17	23	16	39	5	4.5	16	94.19	21.86	12.3	236	26	-22	345	81	-115
121	1983	5	31	21	5	53	5	4.1	16	79.92	35.41	13	322	58	-151	216	66	-35
122	1983	8	23	12	12	19	5.2	6.8	16	94.69	24.48	47.9	297	44	58	158	54	118
123	1983	8	25	11	5	33	5.1	5.6	16	73.87	39.09	15	212	52	5	119	86	142
124	1983	8	30	10	39	34	5.7	4.2	17	94.9	25.34	68.9	161	65	159	260	71	26
125	1983	9	12	15	42	8	6.2	2.2	18	71.082	36.502	11	35	42	88	218	48	92
126	1983	9	12	15	42	11	6.1	1.8	18	70.69	36.26	12.5	64	35	101	231	55	82
127	1983	10	21	8	44	52	5.2	0.9	17	94.37	21.87	92	109	5	-151	350	87	-85
128	1983	10	30	1	45	55	5.6	3	17	71.34	36.34	33.3	107	19	145	230	79	74
129	1983	11	5	19	48	30	5.6	2.8	17	90.06	33.97	10	250	73	-7	343	83	-163
130	1983	11	16	0	54	17	5.4	1.4	17	96.38	26.58	44.4	177	58	147	286	62	37
131	1983	12	7	12	11	31	5	4.6	16	68.79	36.09	10	185	47	67	37	48	112
132	1983	12	15	10	52	59	5.1	5.7	16	87.64	43.1	56.3	165	44	132	294	59	57
133	1983	12	16	13	16	1	5.9	0.9	18	72.48	39.32	15	228	39	81	60	51	97
134	1983	12	22	5	31	48	5.5	2.6	17	69.03	34.95	15	167	48	141	286	62	49
135	1983	12	30	23	52	39	7.4	1.9	20	70.738	36.372	12	333	22	128	112	73	76
136	1983	12	30	23	52	59	7.4	1.5	20	70.41	37.17	12.2	273	18	81	103	72	93
137	1984	1	18	14	8	20	5.6	3.4	17	65.59	27.62	15	349	50	-13	88	80	-139
138	1984	1	27	13	1	40	6.1	1.6	18	71.034	36.39	71	53	39	85	239	51	94
139	1984	1	27	13	1	42	6	1.5	18	70.63	36.19	72.1	72	38	93	248	52	88
140	1984	2	1	14	22	7	6	1.1	18	70.484	34.616	20	33	50	47	268	56	129
141	1984	2	1	14	22	10	6.1	1.5	18	70.05	34.19	15	268	37	121	50	59	69
142	1984	2	15	21	57	5	5.2	6.7	16	70.44	40.49	15	278	48	127	49	53	56
143	1984	2	16	17	18	41	6.4	4.5	18	70.826	36.431	96	256	35	107	55	57	78
144	1984	2	16	17	18	44	6.4	4.6	18	70.66	36.25	4.2	266	34	114	58	60	75
145	1984	2	17	23	26	58	5.5	2.1	17	70.84	41.13	12	240	39	53	104	60	116
146	1984	2	23	15	22	49	5	4.4	16	67.43	39.91	15	274	20	106	77	71	84
147	1984	3	5	21	26	49	5.4	1.7	17	95.49	24.85	95.8	114	21	144	238	78	72
148	1984	3	22	22	14	24	5.8	5.4	17	71	36.47	76.4	270	45	106	68	47	74
149	1984	4	2	4	59	34	5.2	6.7	16	67.92	30.04	21.5	140	45	113	289	49	69
150	1984	4	19	2	53	14	5.5	2.2	17	70.78	36.42	7.6	297	37	138	63	66	61
151	1984	4	23	21	26	44	5.5	2.3	17	70.95	36.28	18.6	325	23	97	137	67	87
152	1984	5	6	15	19	18	6	1.2	18	93.42	24.33	61.3	157	69	161	254	73	22
153	1984	6	2	10	32	17	5.1	5.8	16	70.55	36.72	14.8	227	49	35	112	64	133
154	1984	7	1	10	12	20	5.6	3.1	17	70.906	36.471	96	243	17	114	38	74	83
155	1984	7	1	10	12	19	5.6	2.7	17	70.62	36.12	99.1	264	21	144	28	78	73
156	1984	7	3	0	58	16	5.5	1.9	17	69.3	36.12	20.2	63	27	131	198	70	71
157	1984	8	22	18	0	58	5.8	5.8	17	70.21	35.76	38.3	316	20	113	112	72	82
158	1984	10	2	3	19	41	5.3	1.1	17	66.45	26.96	12.6	191	76	0	281	90	-166
159	1984	10	26	20	22	21	6.1	1.5	18	71.328	39.155	11	36	54	42	278	57	136
160	1984	10	26	20	22	24	6.1	1.9	18	71.03	38.99	12	37	77	9	305	81	167
161	1984	11	28	10	29	21	5.6	3	17	97.085	26.697	27	140	36	156	249	76	56
162	1984	11	28	10	29	29	5.7	3.8	17	96.96	26.52	16	311	49	17	210	77	138
163	1984	12	30	23	33	45	6	1.3	18	92.99	24.75	1.8	352	46	123	129	53	61
164	1985	4	21	13	21	33	5.6	2.9	17	87.18	35.72	10	246	50	0	155	90	140
165	1985	4	24	6	47	51	5.2	8.8	16	95.97	25.83	56.4	324	38	58	182	58	113
166	1985	4	27	1	31	31	5.5	2.6	17	72.96	38.35	17.2	103	65	172	197	83	25
167	1985	5	6	3	4	28	5.9	7.5	17	70.54	30.53	15	211	14	98	23	76	88
168	1985	5	8	17	10	44	5.5	2.2	17	70.58	30.77	15	196	16	70	37	75	96
169	1985	5	20	15	11	46	5.8	5.7	17	87.16	35.58	10	156	79	175	247	85	11
170	1985	5	28	14	15	29	5.2	7.7	16	70.94	36.25	36.3	189	44	42	66	62	126
171	1985	6	15	15	17	46	5.3	1	17	83.37	34.55	10	40	61	-30	145	64	-147
172	1985	7	29	7	54	44	7.3	1.1	20	70.896	36.19	18	63	39	82	254	51	97
173	1985	7	29	7	54	57	7.4	1.5	20	70.96	36.33	98.5	52	38	72	254	54	104
174	1985	8	1	12	13	52	5.7	4.2	17	95.53	29.24	40	176	15	153	292	83	76
175	1985	8	2	7	46	53	6.3	3.5	18	70.78	36.174	9	246	31	103	51	60	82
176	1985	8	2	7	46	57	6.3	3.8	18	70.7	35.92	19.6	267	36	109	64	56	77
177	1985	8	3	11	58	18	5.1	5.3	16	70.06	35.4	24.5	82	38	88	264	52	91
178	1985	8	11	16	6	4	5.3	9.5	16	95.88	36.41	10	200	33	123	342	63	70
179	1985	8	23	8	33	4	5	4.2	16	76.46	39.31	15	308	85	175	38	85	5
180	1985	8	23	12	41	56	6.7	1.4	19	75.224	39.431	36	239	5	85	64	85	90
181	1985	8	23	12	42	12	6.9	3.3	19	75.09	39.54	15.4	315	29	159	63	80	62
182	1985	8	29	23	39	55	5.2	7.7	16	75.14	39.25	10	81	27	57	297	68	105
183	1985	9	5	18	30	26	5.5	2.2	17	98.23	25.29	60.7	14	65	177	105	87	25
184	1985	9	11	20	46	0	6.1	1.8	18	75.32	39.5	10	90	44	68	299	50	110
185	1985	10	13	15	59	51	5.8	5.6	17	69.823	40.301	13	8	47	62	226	50	117
186	1985	10	13	15	59	56	5.8	5.7	17	69.2	40.22	10	48	46	61	266	51	116
187	1986	1	10	3	46	43	5.1	6.3	16	87.09	28.6	81.4	140	46	-163	38	78	-45
188	1986	1	12	20	14	56	5.6	3.5	17	69.41	34.04	15	205	36	-18	310	79	-125
189	1986	1	14	3	3	35	5.5	2.3	17	71	35.97	56.8	229	40	145	348	69	56
190	1986	2	8	0	28	59	5.4	1.5	17	93.09	23.79	33	224	62	-15	321	77	-152
191	1986	2	19	17	34	30	5.3	1.1	17	91.18	24.89	18	340	50	180	70	90	40
192	1986	3	11	23	7	40	5.5	2.2	17	70.34	36.36	7.6	264	15	86	89	75	91
193	1986	4	25	16	12	35	5.4	1.6	17	77.07	39.83	15	48	45	45	283	60	125
194	1986	4	26	0	26	2	5.1	4.8	16	94.92	23.31	29.2	87	30	136	217	69	67
195	1986	4	26	7	35	20	5.5	2.3	17	76.06	31.59	15	299	19	58	153	74	100
196	1986	4	26	14	15	9	5.9	8.1	17	71	36.29	86.9	260	27	129	38	69	72
197	1986	5	15	14	38	12	5.2	0.9	17	69.11	29.54	15	278	27	154	31	79	65
198	1986	5	24	15	31	53	5	3.4	16	68.69	35.99	17	301	43	57	163	55	117
199	1986	6	20	17	12	46	6.1	1.6	18	86.847	31.24	16	146	85	178	236	88	5
200	1986	6	20	17	12	51	6	1.4	18	86.77	30.82	15	51	78	-4	142	86	-168
201	1986	7	6	19	24	22	5.7	4.3	17	80.161	34.424	8	288	50	-24	35	72	-137
202	1986	7	6	19	24	29	5.9	1	18	80.15	34.24	15	263	74	-15	357	76	-164
203	1986	7	16	22	3	12	5.4	1.7	17	78.19	30.48	15	278	17	37	152	80	104
204	1986	7	17	15	46	46	5.6	2.9	17	71.13	36.47	97.2	205	46	1	114	89	136
205	1986	7	19	20	12	58	5.1	4.8	16	86.88	30.88	15	51	78	4	320	86	168
206	1986	7	26	20	24	55	5.4	1.7	17	94.19	23.86	64.9	130	72	15	36	76	162
207	1986	8	20	21	24	3	6.4	4.9	18	91.96	34.58	15	253	69	-18	350	73	-158
208	1986	9	15	21	42	29	5.5	2.6	17	71.092	36.714	77	113	63	164	210	75	28
209	1986	9	15	21	42	33	5.6	2.8	17	70.56	36.52	5.3	105	37	142	228	68	60
210	1986	9	17	12	8	16	5.5	2.6	17	71.55	37.34	35.6	301	27	4	208	88	117
211	1986	10	13	16	11	44	5.5	2.1	17	70.96	35.99	26.1	200	31	2	108	89	121
212	1986	10	16	19	54	11	5	4.2	16	66.45	27.24	46.6	1	60	28	255	66	146
213	1986	11	1	5	2	40	5.2	7	16	96.91	25.53	69.8	28	45	132	157	58	56
214	1986	12	17	8	31	29	5.5	2.2	17	71.28	36.34	20.8	205	36	100	13	55	83
215	1987	1	5	22	52	46	5.6	3.4	17	81.319	41.964	19	237	39	66	87	55	108
216	1987	1	5	22	52	50	5.7	4.1	17	81.48	41.77	15	226	21	47	90	75	104
217	1987	1	24	8	9	21	6	1.2	18	79.318	41.529	14	27	42	53	252	58	118
218	1987	1	24	8	9	24	6.1	2	18	79.31	41.26	15	268	45	107	65	47	74
219	1987	2	23	0	21	24	4.9	2.8	16	70.14	39.12	33	173	55	36	61	61	139
220	1987	2	25	19	56	45	5.8	5.8	17	91.08	38.3	15	127	36	124	267	60	68
221	1987	3	3	9	41	33	5	4.1	16	79.52	41.3	33	42	21	96	215	69	88
222	1987	3	26	11	57	1	5.2	7.5	16	70.02	42.44	15	203	13	72	42	78	94
223	1987	4	2	18	45	42	5.5	2.6	17	71.156	36.104	7	91	23	-50	229	72	-106
224	1987	4	2	18	45	45	5.5	2.6	17	70.78	36.1	13.3	101	17	-52	242	76	-101
225	1987	4	30	5	17	43	5.6	3.7	17	74.67	39.67	15	113	44	86	299	46	94
226	1987	5	5	15	40	47	6.2	2.3	18	70.673	36.48	9	283	28	81	113	62	95
227	1987	5	5	15	40	52	6.2	2.3	18	70.55	36.22	7.6	300	16	96	114	74	88
228	1987	5	18	1	53	59	6.2	2.8	18	93.94	24.58	75.3	67	68	-14	163	77	-158
229	1987	6	8	13	30	36	5.1	6.5	16	75.3	39.64	15	298	27	91	117	63	90
230	1987	6	30	1	5	32	5.1	5.9	16	71.38	36.53	38.2	157	4	84	343	86	90
231	1987	8	9	21	15	10	5.6	2.7	17	83.77	29.3	34	81	43	-10	178	83	-133
232	1987	8	24	9	24	44	5.3	1	17	94.53	23.04	26.5	135	42	144	254	67	54
233	1987	9	25	23	16	34	5	3.4	16	90.34	29.47	15	201	45	-90	21	45	-90
234	1987	10	3	11	0	12	6.1	1.7	18	71.97	36.59	98.2	253	45	121	32	52	62
235	1987	12	22	0	16	39	5.5	2.1	17	89.638	41.36	11	335	28	34	214	75	114
236	1987	12	22	0	16	42	5.5	2.1	17	89.75	41.27	19	186	49	128	316	53	54
237	1988	1	6	15	31	16	5.3	9.7	16	75.5	39.01	36.7	248	30	69	92	63	102
238	1988	1	9	3	55	7	5.1	5.2	16	71.01	38.9	15	275	41	148	30	70	53
239	1988	1	25	1	12	27	5.2	0.9	17	94.87	29.8	33	37	69	159	135	71	23
240	1988	2	6	14	50	45	5.8	6	17	91.57	24.688	34	112	59	158	214	72	33
241	1988	2	6	14	50	43	5.8	6.7	17	91.66	24.05	31	239	76	9	147	82	166
242	1988	3	19	20	19	20	5.7	4.5	17	68.1	30.41	15	142	6	-7	239	89	-96
243	1988	3	26	22	58	42	5.5	1.9	17	73.234	38.309	26	120	46	-149	8	68	-48
244	1988	3	26	22	58	46	5.5	2.2	17	73.6	38.23	28.3	111	47	-155	4	72	-45
245	1988	6	3	18	26	10	5.3	1.2	17	70.28	35.82	28	216	51	30	106	67	137
246	1988	6	17	13	30	47	5.6	3.7	17	77.51	43.01	15	29	12	25	274	85	101
247	1988	7	3	8	19	21	5	4.4	16	94.36	22.22	86	133	18	-104	327	72	-85
248	1988	7	20	6	20	54	5.5	2.1	17	72.83	36.91	15	137	38	-96	324	53	-86
249	1988	8	3	5	43	17	5.5	2.4	17	70.25	35.74	10.7	79	41	52	305	59	118
250	1988	8	6	0	36	37	7.2	8.9	19	94.89	25.19	0.5	284	45	55	148	54	120
251	1988	8	6	9	3	21	6.2	2.7	18	71.043	36.461	89	94	29	111	250	63	79
252	1988	8	6	9	3	23	6.2	2.6	18	70.73	36.17	92.5	28	31	52	250	66	110
253	1988	8	12	18	58	51	5.4	1.7	17	74.2	39.82	15	293	35	83	122	56	95
254	1988	8	13	19	59	52	5	4.6	16	95.24	24.94	26	307	35	69	152	58	104
255	1988	8	20	23	9	9	6.8	2.1	19	86.616	26.755	44	217	54	-10	312	82	-144
256	1988	8	20	23	9	15	6.8	2.3	19	86.64	26.52	34.7	230	23	2	137	89	113
257	1988	8	21	13	16	23	5.2	6.8	16	95.89	24.94	93.8	67	49	28	318	69	136
258	1988	9	3	12	52	56	4.9	2.4	16	97.38	29.95	15	248	35	-106	88	57	-79
259	1988	9	23	4	46	44	5.1	5.4	16	74.47	39.66	15	106	23	64	313	69	101
260	1988	9	25	20	52	22	5.5	2	17	71.64	37.51	44.5	134	75	-179	43	89	-15
261	1988	9	25	21	28	8	5.9	8.6	17	70.46	36.29	21.2	295	20	94	111	71	89
262	1988	9	26	7	17	0	5.4	1.5	17	71.45	36.03	14.9	214	29	134	346	70	69
263	1988	10	23	11	43	10	5.1	5.2	16	94.67	20.74	45.6	168	27	-58	313	68	-105
264	1988	10	26	2	15	14	5.3	1	17	70.37	35.76	15.2	75	60	156	178	69	32
265	1988	10	29	9	11	0	5.2	7.5	16	85.73	27.39	18	309	30	109	106	62	79
266	1988	11	5	2	14	30	6.2	2.2	18	91.88	34.354	4	136	43	80	329	48	99
267	1988	11	5	2	14	40	6.2	2.6	18	91.7	34.17	15	158	67	171	251	81	24
268	1988	11	25	22	29	44	5.5	2.6	17	91.77	34.29	15	262	60	7	169	84	150
269	1988	12	14	11	46	6	5.3	1.2	17	71.56	39.72	15	3	51	127	133	52	54
270	1989	2	3	17	50	10	5.4	1.5	17	90.13	29.74	15	221	77	-9	313	82	-166
271	1989	2	12	7	55	56	5.3	9.5	16	96.83	26.18	33	295	60	24	193	69	148
272	1989	3	1	3	25	10	5.7	5.1	17	98.3	21.61	58.1	73	79	9	341	82	169
273	1989	4	3	19	39	37	5.6	2.7	17	94.81	25.15	85.3	71	81	-8	163	82	-171
274	1989	4	9	2	31	42	5.1	6.4	16	89.94	28.74	15	330	43	-119	187	53	-65
275	1989	4	13	7	25	37	5.4	1.7	17	91.71	24.25	33	291	6	20	181	88	96
276	1989	5	13	23	19	47	5.3	1	17	91.65	35.69	15	248	66	2	157	88	156
277	1989	6	12	0	4	9	5.7	4.3	17	89.763	21.861	18	349	46	163	92	78	46
278	1989	6	12	0	4	16	5.8	5.8	17	89.88	22.13	15	354	67	164	90	75	24
279	1989	7	15	0	9	24	5.5	2.5	17	93.94	22.91	39.4	111	44	159	217	75	48
280	1989	7	24	3	27	48	5.9	8.4	17	71.069	36.085	78	284	51	164	25	77	40
281	1989	7	24	3	27	52	5.9	1	18	71.28	35.78	5	238	36	124	18	61	68
282	1989	9	24	10	55	25	5.3	1.2	17	94.75	20.22	44	83	59	145	192	61	36
283	1989	12	2	19	44	33	5.3	1.1	17	93.89	21.62	44.6	196	42	-50	328	59	-120
284	1989	12	8	0	4	33	5.4	1.7	17	93.78	21.54	15	213	38	-31	328	71	-124
285	1990	1	9	18	51	29	6.3	3.8	18	95.241	24.753	19	98	13	106	261	78	86
286	1990	1	9	18	51	36	6.3	3	18	94.95	24.42	29.6	140	32	139	267	69	64
287	1990	1	14	3	3	19	6	1.1	18	91.971	37.819	14	94	41	116	241	54	69
288	1990	1	14	3	3	30	6	1.1	18	92.1	37.6	15	72	45	41	310	63	127
289	1990	2	5	5	16	46	6.2	2.8	18	71.25	37.047	20	114	44	121	254	53	64
290	1990	2	5	5	16	53	6.2	2.8	18	70.84	36.56	13.5	121	48	142	239	63	49
291	1990	3	4	19	46	19	5.9	8.4	17	66.331	28.925	30	114	45	147	229	67	50
292	1990	3	4	19	46	23	6	1.4	18	66.16	28.66	28	278	78	-176	187	86	-12
293	1990	3	5	20	47	0	6.1	2	18	73.021	36.907	22	169	30	-57	311	65	-108
